DATA FOR STATE-LEVEL INCOMES OVER TIME
PLAD 8310 - MERGE EXAMPLE DATA
stcode	year	income	p10income	p20income	p30income	p40income	p50income	p60income	p70income	p80income	p90income	meanincome	minincome	maxincome	sdincome	ineqincome	gini_income	n_income	nwgt_income	men_p10income	men_p20income	men_p30income	men_p40income	men_p50income	men_p60income	men_p70income	men_p80income	men_p90income	men_meanincome	men_minincome	men_maxincome	men_sdincome	men_ineqincome	men_gini_income	men_n_income	men_nwgt_income	wom_p10income	wom_p20income	wom_p30income	wom_p40income	wom_p50income	wom_p60income	wom_p70income	wom_p80income	wom_p90income	wom_meanincome	wom_minincome	wom_maxincome	wom_sdincome	wom_ineqincome	wom_gini_income	wom_n_income	wom_nwgt_income	medincome
"UT"	2000	31.69666	11181.7	15552.7	18849.9	21996.7	25329.8	29120.1	33711	39691.6	52522.5	30333.7	52.2466	348551.7	22129.9	4.697184	.342296	1047	1175806	5207.58	12451.3	17583.6	24188.3	30074.2	37204.9	44892.4	55765.2	74474.1	39060.1	52.2466	319522.5	42265.4	14.3011	.46123	580	655023.7	2224.71	5659.98	8976.24	13203.6	16661.7	21658.8	26355.8	32130.6	44132.8	21022.4	135.8412	348551.7	21865.3	19.83755	.47671	467	520781.9	26.46792
"UT"	2004	28.6047	9839.3	14329.6	17801.5	21100.4	24582.9	28337.8	33056.7	40180.9	51164.3	29834.7	7.670182	427103.6	26910.8	5.199994	.363894	1588	1174651	4210.03	10802.8	16700.2	23181.8	29509.9	36280.1	43941.1	56612.3	83109.6	41005.6	8.628955	427103.6	57834.9	19.74086	.506634	869	649815.5	2660.21	6028.79	9258.77	13052.9	16308.9	21003.5	26994.7	33088.7	45945.5	22209.1	7.670182	388348	27492.1	17.27138	.482963	719	524835.3	23.56942
"VT"	1964	104.4546	7261.69	7974.75	10574	14365.8	15380.9	17459.6	18850.7	25981.1	34321	17966.2	581.3953	44232.56	2248.42	4.72631	.347737	33	80022.57	2856.41	10066.8	11569.5	17362.8	20476.5	24852.2	29539.8	33930.2	39333.2	23761.3	662.7907	44232.56	3449.11	13.77015	.414947	19	47161.12	581.615	929.055	1819.63	3059.71	5877.17	10209.7	11671.1	13481.4	15728.5	7494.61	581.3953	25290.7	1242.91	27.0428	.420723	14	32861.45	89.42384
"VT"	1968	93.3228	8117.96	10174.7	12623.2	14344.5	17594.7	20034.1	22315.7	27204.3	33071.1	18011.3			1896.24	4.073819	.318761			3519.22	11284.6	12964.7	19089.1	23740.1	27814	32032.5	36641.1	45120.3	25913.3			3700.56	12.82111	.392959			915.433	1936	3718.61	5942.58	8388.64	12273.1	15343.5	20667.1	25771.7	11024.8			1590.67	28.15247	.437023			91.16425
"VT"	1972	90.29655	9638.1	12509.3	15269.3	17341.9	20081	22426.2	25721.8	31479.3	40428.5	20948.8			8702.54	4.194655	.321923			3938.62	10540.8	12792.8	21283.3	27253.5	31936.3	37522.6	43699.6	55300.6	30387.7			12825	14.0406	.410457			1327.21	2694.99	4930.48	7375.88	11196.8	15383.2	18078.6	22197.2	27588.1	13303.4			7693.01	20.78654	.45795			86.55604
"VT"	1976	68.92816	9209.37	11548.9	14307.1	15817.7	18983.6	21205	24879.8	30405.8	38261.7	21781.3			11666.6	4.154649	.308525			3714.16	10160.2	15297.5	20988.5	26207	29588.2	35237.7	42286.9	54536.6	28197.3			15844.5	14.68343	.412882			1353.66	2801.41	5173.77	7935.74	11658.9	14954.5	17840.9	22485.2	28715.6	13612.2			11657.1	21.2133	.453542			60.07468
"VT"	1980	47.95	8700.46	12034.8	14910.1	17011.4	19735.5	22576.4	25449.8	29581.2	36544.7	21961.1	43.66812	201967.2	5950.87	4.200318	.294999	1146	275819.5	4850.38	10711.8	15527.3	20710.1	25607	29996.7	35842.8	42695.7	56645.6	28930.4	320.9607	201967.2	10117.4	11.67859	.396965	625	152189.1	1352.23	3487.96	6147.74	9220.73	12347.3	15331.8	18367.9	22026.3	29005.8	14030.7	43.66812	132098.3	5300.49	21.45035	.445692	521	123630.4	43.09061
"VT"	1984	39.27283	9211.55	12518.7	15375	17803.2	20875.7	23456.4	26940.6	30436	37901.6	22699.7	25.95156	161332.2	8024.74	4.114574	.305099	886	298365	4429.84	11091.1	16395.2	20727	25855.6	31090.6	36159.1	43115.8	56490.8	29368.6	25.95156	161332.2	13217.6	12.75233	.410577	486	163416.2	1802.42	5065.13	7877.96	11196.1	14307	17773.9	21254.6	25044.7	31654.8	16555	34.60208	129757.8	8215.38	17.56239	.435364	400	134948.8	36.11713
"VT"	1988	41.66322	10669.5	15061.5	18328.9	21275.4	24268.7	27487.5	31593.5	36931.4	47146.9	27414.4	34.95441	172501.5	10878.8	4.418848	.307825	772	315485.7	5852.36	12488.5	18896.8	24002.2	28579	33386.6	40922.6	48058.2	63457	33526.4	265.9574	172501.5	17815.4	10.84298	.409414	410	170019	2548.02	6665.8	10747.2	14365.3	17940.6	21446.2	25842.4	31295.5	41765.8	20635.3	34.95441	118670.2	10790.7	16.39147	.419198	362	145466.8	36.88252
"VT"	1992	35.44128	10877.6	15137.8	18989.3	21536.1	23886.2	26859	31209.3	37235.3	47447.8	27644.2	102.5641	167232.1	13147.6	4.361973	.310295	726	334188.5	5616.09	12257.8	17589.5	22502.9	27627.3	32520.9	41989.1	50962.9	63433.6	33316.2	102.5641	140923.1	22697.1	11.29498	.411953	375	174495.1	3683.85	7146.63	10955.8	14974.9	18406.1	22651.1	27091.2	33087.5	43395.8	21984.8	188.4615	167232.1	13875.1	11.78001	.41882	351	159693.4	30.62333
"VT"	1996	33.63807	10927.4	15012.2	18386.6	21322.4	24509.8	28252.2	32185.3	39271.7	49044.7	29332.4	14.90826	376191.5	17546.5	4.488231	.332556	741	356052.3	6369.43	14017.3	19424.9	24104.9	28862	33752.7	40636.1	50217.2	69934.2	36586.9	14.90826	376191.5	30527.3	10.97966	.430181	368	178356.7	3538.66	7222.03	10809.9	14219.1	17649.8	21199.1	27320.1	34033.8	43901.1	21607.7	14.90826	164049.3	15082.4	12.40614	.420386	373	177695.6	28.10757
"VT"	2000	32.79749	11449.8	15787.6	19160.2	22619.5	25576.8	29594.8	34900.9	42161.9	56596.4	31387.2	296.7607	362734.6	25895.9	4.943003	.357204	734	363888.4	6214.39	14290.9	20052.8	24886.6	29248.3	34459.6	41679.9	51417.8	77077.6	39362	355.2769	278351.1	39607.8	12.40308	.451232	365	185058.8	4344.81	8781.61	12819.5	16216.6	21239.6	24724	29431.6	35467.6	50021.8	25848.2	296.7607	362734.6	30121.8	11.513	.454306	369	178829.6	26.72602
"VT"	2004	33.03222	12092.6	17020.4	21234.3	24504.1	28436.7	32434.2	38232.3	45864	59799.5	34452.6	23.96932	499237.8	26242.2	4.945132	.356201	1558	333117.9	5207.15	14149.3	20192.2	25496.7	31306.3	37337.5	44631.9	55712.6	78417.2	40621.3	23.96932	474150.5	50786.7	15.05952	.472755	816	178249.8	4819.55	9481.88	13147.5	18218.3	22293.5	26696.1	31786	40015.4	53708	27900.1	23.96932	499237.8	57562.6	11.14378	.468281	742	154868.1	27.26433
"VA"	1964	110.8279	5944.92	9219.83	12296.3	14131.8	16764.8	19752.6	22658.6	26706.1	35403.4	19062.4	34.88372	167994.2	2147.77	5.955235	.341154	614	1491542	4585.32	9779.14	14957	19638.3	24389.8	28920.4	34354.5	41578.2	55766.7	28694.7	151.1628	167994.2	4109.86	12.16201	.413327	383	935700.5	1100.32	2519.21	4498.76	7040.92	10528.4	13928.5	17156.4	21460.9	29322.4	12947.3	34.88372	70930.23	2076.51	26.64898	.477124	231	555841.8	97.46977
"VA"	1968	116.6233	7883.84	11714.6	14864.2	17363.2	20338.8	23255.7	27227	31731.7	40195.7	22508.3			2461.6	5.098493	.336554			3979.39	10968.1	18431.6	22698.5	28967	34576.3	40505.4	48802.3	65507.2	33505.6			5053.41	16.46162	.416447			1135.25	2902.91	5489.77	8415.77	12264	16274.9	20335.5	25246.8	30702.5	15342			2324.11	27.0447	.467751			105.3824
"VA"	1972	112.966	10291.7	14285.1	17659.2	20356.1	23760.5	27099.9	31110.4	36742.6	47774.5	26208.1			10579.1	4.642042	.327158			4813	12989	20326.1	24928.9	33136.8	38928	44974	55654.6	76400.7	38421.8			16299.8	15.87382	.434882			2012.11	4555.57	7554.62	10912.5	14755.1	18739.6	22089.6	27966.4	37184.5	17654.6			10076.4	18.48035	.468426			102.416
"VA"	1976	82.73734	9909.63	14034.8	16868.9	19581	22845.3	26237.8	30495.7	36684.4	46090.2	26145			14131.8	4.651052	.31883			4609.79	12604.8	19787.6	25431.2	30919.7	36614.8	43670.1	53717.3	73645.7	36422.7			20866.6	15.97593	.432507			2093.24	4378.48	7582.27	11380.4	15140.6	18500.4	22089	27925.1	36622.6	17612.2			14786.2	17.49565	.450501			72.29525
"VA"	1980	56.3559	9576.46	13407.2	16708	19728.7	22948.1	26450.4	30223.1	35587.3	44932.2	25811	6.550218	218340.6	7229.87	4.691943	.318474	1494	2699624	4646.67	11720	17995.7	24215.5	30274.7	36356	43345.4	53985.7	72386.1	35557.5	6.550218	218340.6	12978.6	15.57806	.415359	828	1509522	2249.7	5104.44	8218.88	12095.8	15167.2	19082.5	22738.1	27547.4	35276.5	17648	21.83406	115449.8	6463.25	15.68054	.429674	666	1190102	50.10502
"VA"	1984	48.63927	9765.52	14229.2	17930.5	21330.2	24539.2	28327.4	32552.8	38569	49574.2	28113.5	25.95156	200726.6	10578.3	5.076453	.331427	1600	3018970	5725.94	12836.8	18843.8	24703.2	31274	38333.8	46076.9	57368.3	73748.4	37501.2	25.95156	197081.3	17631.5	12.8797	.420399	858	1639394	2558.02	5590.94	9330.79	12929.3	17120.9	21380	26128.7	31824	41171.8	20148.9	44.9827	200726.6	9827.32	16.09518	.439375	742	1379576	42.45536
"VA"	1988	48.66322	11189	16136.3	20223.2	24023.1	28315.8	32692.9	37423	43897.7	54669.9	32020.4	22.79635	208965	13772.4	4.88604	.327057	1272	3311179	6734.1	14536.8	22216.4	28506.4	35050.3	42858.6	51082.2	62040.4	84193	42482.8	31.91489	208965	23017.8	12.50249	.41855	653	1738533	3162.57	7213.44	11022.4	14929.1	19002.3	23590.6	28673.8	35021	46026	22772.2	22.79635	103343.5	12515.6	14.55335	.427452	619	1572646	43.03313
"VA"	1992	39.38462	10444.7	14833.1	18695.3	22220.8	25793.5	30334.1	35559.5	43889.7	56590.7	30720	88.46154	192306.4	16392.7	5.418126	.342123	1236	3636902	5743.34	12979.3	19383.7	25308	30541.2	37261.4	46266	58028.8	79364.6	38576.4	88.46154	192306.4	24807.5	13.81855	.433231	668	2003009	4071.38	7667.97	11380.2	15475.8	19548.2	23822.8	29832.9	36487.2	48856.8	23911.7	173.0769	165383.3	15725.1	12.00006	.431443	568	1633894	33.06859
"VA"	1996	36.94908	10934.7	15459.2	19498.2	23605.6	27113.2	30615.2	36124.2	44099.1	60156.8	32219.6	68.80734	368737.4	21710.8	5.501459	.355045	1010	3589935	7606.24	15249.4	20617.8	25843.5	31489.1	38677.8	47720.8	60935.6	84044	42265.9	100.9174	368737.4	36663.5	11.04935	.448759	512	1853073	3902.09	8166.49	11924.7	15952	19818	23846.6	29635.5	36532.7	49333.6	24725.6	68.80734	172959.9	18896.6	12.64287	.444138	498	1736862	31.09312
"VA"	2000	40.45883	12462.6	17778.9	22429.5	26562.2	30815.6	35539.1	42529.2	51834.1	72389.6	38719.1	20.89864	380341.7	31781.2	5.808547	.380944	1085	3848985	7895.98	17298.3	24726.7	30056.3	37379.2	43862.8	55288.7	69855.5	97541.7	49717.4	417.9728	380341.7	53791.2	12.35334	.464928	577	2055190	5315.31	10142.7	14600.3	19218.7	23826.8	29121	34878.3	43321.8	59628.9	29945.6	20.89864	206256	29413.2	11.21833	.438372	508	1793795	32.20021
"VA"	2004	37.10748	12463.9	17962.4	22119.7	26867.4	31856.1	37276	43676.8	52931.4	70763.1	38703.1	9.587728	404093	32456.4	5.677444	.367704	1786	3645892	10091.8	18192.1	24650.1	30112	37812	46300.7	57361.3	72727.8	99750.2	50422.9	38.35091	404093	52867.9	9.884283	.44564	970	2017118	4990.38	10675.5	14472.3	19120.6	23649.9	28916.9	36226.4	45410	61485.8	31247.3	9.587728	390553.2	45162.3	12.32087	.460768	816	1628774	30.54276
"WA"	1964	134.2192	10155	13454.8	16609.4	18649.2	21126.8	23724.4	26739.7	29790.1	35581.9	23085.7	11.62791	166860.5	2593.38	3.50388	.28821	532	1303328	4577.4	13994.6	23541.7	28744.4	33778.4	38140.4	42010.1	47305.1	59024.6	33734	29.06977	166860.5	4341.3	12.89479	.361297	346	855074.8	370.804	1074.62	2468.92	4856.55	8868.18	12838.7	17342.6	23323.3	29099.9	12121.5	11.62791	63517.44	2057.67	78.47785	.533659	186	448253.2	122.8302
"WA"	1968	129.5114	10722.5	14685.8	17605.8	20075.7	22539.6	24898.2	28084.2	32153.2	38774.9	24995.7			2529.81	3.616218	.2884			4429.27	12667.4	23510.5	30088	35128.5	39872.4	44228.7	51239.2	63021.6	36213.3			5621.95	14.22844	.384099			593.795	1760.85	3989.86	6818.05	10238.3	13967.1	19329.3	24386	30524	13684.8			2057.03	51.40495	.496436			116.7855
"WA"	1972	122.7293	11552	15650	19089.5	21833.3	24628.9	27220.6	31151	36447.1	45450.3	28473.2			11098.8	3.93441	.295718			4818.03	12966.8	23197.3	30798.2	37229.5	43707.6	48287.7	55386.6	71115.1	38963.6			16020.2	14.7602	.406423			1092.75	2714.57	5373.51	8714.25	12658	16939.9	21649.3	28101.4	36385.9	16339.5			10065.9	33.29755	.501718			106.1591
"WA"	1976	86.72784	11049.8	15340.3	18854.5	21895.3	24732.3	27911.1	31639.1	37377.6	46364.4	27406			13826.7	4.195949	.300917			4850.03	13128.1	21127.9	28177.3	35371	40672.4	47495.1	55850.5	71216.8	37605			20219.3	14.68379	.406078			1112.12	2688	5549.22	9965.51	14472	17596.1	22216	27908.5	35750.3	16621.1			14928.4	32.14608	.487157			78.26677
"WA"	1980	57.96594	10218.9	14186.4	18025.7	21241.5	24206.1	27285.7	30859.4	36346.1	44942.5	26548.4	78.60262	221615.7	7066.63	4.397978	.307943	1449	2125725	4653.53	12586.4	20112.9	27280.1	34590.7	40851	47316.3	55385.3	69011.6	36989.8	87.33624	221615.7	12247.6	14.82995	.396869	784	1147413	1586.72	4083.76	7180	10404.6	14171.7	17849	22182.1	27127.2	35040.1	16892.7	78.60262	114886.5	6666.08	22.08335	.459841	665	978311.8	52.85175
"WA"	1984	48.06021	9988.92	14326.8	17978.1	21387.1	25447.5	28191.5	32048.1	37657.7	48083.8	27778.8	31.14187	259643.6	10299.9	4.813714	.327019	1192	2132138	4870.11	12308.7	19463.6	26697	33997.3	41002.3	47177.9	55482.9	69872.5	37437.9	302.7682	259643.6	16861.4	14.34721	.415103	641	1152614	1877.03	4995.17	8376.87	12168.3	15941.9	20212	24984.9	31701.3	40599.8	19647.3	31.14187	112283.7	10052	21.62981	.460778	551	979523.5	44.02682
"WA"	1988	45.38389	10339	15276.5	19557.1	22958.4	26585.4	30095.1	34272.4	40399.8	51618.6	29862.6	91.18541	196047.1	12601.9	4.99261	.328318	914	2498517	5562.07	13166.4	20205.8	27111.1	34188.8	41347.2	49009.9	58176.6	73040.4	38682.5	91.18541	196047.1	19800.7	13.13187	.41396	470	1292685	2078.8	5830.38	8982.12	13022.5	17354.6	21720.1	27310.3	34383.4	44925.2	21703.2	94.22493	153506.1	13468.8	21.61112	.469054	444	1205832	40.40334
"WA"	1992	39.44833	10815	15696.5	19891.4	23672.7	27954	31663.4	36190.4	42645.9	52680	30769.7	41.02564	233344.9	15003.6	4.871013	.319092	937	2774571	6843.06	14495.5	21043.6	27327.6	33188.2	41629.6	48496.7	57673.2	74537.5	39292.9	41.02564	233344.9	24530.8	10.89242	.411661	492	1478881	2992.96	7093.88	10932.1	14647.5	18693.6	23909.3	28832.6	34933.8	45011	22633.9	42.30769	115897.4	14315.6	15.03896	.42699	445	1295690	35.83846
"WA"	1996	36.27971	10223.5	14313.9	19191.5	22775.7	26173.1	31253.2	36638.9	43444	54962.6	31635.9	33.25688	623341.8	23370.3	5.376104	.360543	917	3149325	6369.66	13558.9	18591.9	24578.2	30365.2	38121.8	47497.7	58197.3	76173.4	39432.2	97.47707	623341.8	34775.8	11.95879	.446672	484	1683809	3239.73	7045.07	11225.4	14796.2	19839.8	24935.1	30246.6	37267	50530.2	24624.6	33.25688	197517.2	21101	15.59704	.461668	433	1465516	30.01502
"WA"	2000	37.9164	11553.8	16618.8	20900.7	25217.8	29360.2	34726.9	39912.6	49209.3	64240.9	36286	31.34796	402369.9	29453.7	5.560153	.367307	930	3275480	8302.85	15184.2	22062.6	29832.9	37381.9	43303.3	52580.5	65946.1	87707.4	45595.4	208.9864	305478.6	49196.4	10.56353	.441428	490	1723396	3874.65	8110.77	12898.5	17363	22023.8	26972.6	32893.9	40717.9	54719.8	28162.3	31.34796	402369.9	27812.8	14.12251	.457863	440	1552084	30.67941
"WA"	2004	34.90623	10814.8	15954.6	20971.2	25549.1	30549	35592.6	41567.9	49402.4	63421.4	36407.2	19.17546	410039.3	30692.6	5.864316	.376171	1825	3169561	7780.56	14551.6	20571.8	27910.4	35822.4	43555.7	52402.3	67812	88441.5	46525	19.17546	410039.3	51559.5	11.36698	.467665	963	1673060	4795.78	9396.9	14024.6	18505.7	23257.4	28411.8	34214.9	44056.6	58314.8	29389.8	95.87728	382883	33689	12.15961	.44427	862	1496502	29.28955
"WV"	1964	99.31918	5237.15	7590.16	9519.9	11707.8	13759.7	16653.4	19899.4	23598.2	32218.5	17082.9	151.1628	127907	2304.89	6.151915	.365808	240	564385.1	3507.76	9953.31	15027.3	20767.9	27996.3	32450	37365.2	42609.8	52533.1	29785.9	534.8837	127907	4681.8	14.97625	.379445	153	360096.8	1230.29	2416.78	4533.53	6739.26	8254.81	12424.7	15242.8	19518.2	27275.2	11446.2	151.1628	46511.63	1779.9	22.16973	.470626	87	204288.3	79.99825
"WV"	1968	92.66683	6222.74	8923.67	11544	13975.7	16243	18777	21737.4	24612.3	30677	17884.7			2108.09	4.929821	.342467			3861.99	10283.5	16512.7	21863.8	27048.9	31915.1	37274.9	42950.7	51289.8	29314.6			4235.41	13.28067	.386274			928.136	2600.03	4596.59	7280.38	10009.1	13593.7	17155.8	21341.4	29002.8	12904.7			1800.57	31.24844	.465317			84.16062
"WV"	1972	89.38621	7366.19	10042	12886.9	15249.3	18001.6	20704.2	24183	28573.1	36200.1	20737.6			9260.66	4.914359	.336961			4767.73	11706.5	17750.7	23143.6	28424.8	33689.2	39864.4	46461.9	56890	31311.7			13450.5	11.9323	.397852			1573.02	3767.07	6658.86	9669.54	12634.1	15895.7	19048.7	24434.1	32586.8	15135.1			8514.29	20.71608	.467346			77.5931
"WV"	1976	67.65537	7845.34	11335.6	13149	16401.4	19302.6	21673	25035.2	30057.8	36822.7	21379.1			11163.8	4.693576	.309184			4989.99	12235.2	16682.4	22340.3	27211.4	32435.9	39167.3	45859.7	57768.3	31740.8			16283.1	11.57684	.386852			1479.58	3463.14	6544.13	9819.32	13415.4	16475.3	20315.6	25708.5	33190	15557.1			12391	22.43204	.448839			61.08417
"WV"	1980	45.47227	8290.73	11216	13841.9	16773.2	19605.4	21604.6	24403.1	28614.6	34564.6	20826.3	4.366812	142248.9	5447.36	4.169066	.298642	1147	822476.7	5309.19	11746.3	17183.7	22121.8	28293.2	33286.2	38580	44334	54520.1	30173	45.85153	142248.9	9518.06	10.26901	.379681	697	501919.6	1747.92	4202.6	7206.16	10716.2	13513.1	16571.9	20552.3	24367.3	32127.1	15716.9	4.366812	86462.88	5357.68	18.38019	.426625	450	320557.1	42.80655
"WV"	1984	36.88979	6836.9	9693.73	12513.9	16015.3	18630.8	21920.2	25859	30597.1	38130.5	21322.3	34.60208	151211.1	8335.73	5.577162	.346225	716	748685.7	5180.8	11463.2	16952.1	21637.2	27731.5	34307.7	41241.4	47977.6	58263.2	31304.5	69.20415	151211.1	13769.7	11.24599	.401134	421	439854.2	1560.24	4023.63	7723.95	11144.4	14271	17819	21302.2	27129.9	35565.8	17079.9	34.60208	129757.8	8508.95	22.79508	.455983	295	308831.5	32.23322
"WV"	1988	34.03389	7155.63	10514	13512.6	16517.2	19752.4	22782.3	26805.6	32091.3	40598.4	22394.3	10.6383	167173.3	10236.4	5.67363	.354941	715	752901.9	4981.23	11412.9	16865.1	22842.6	27893	34360.9	41553.6	48088.2	61825.2	32555.3	10.6383	167173.3	16911.3	12.41163	.410583	404	426841.1	2219.16	4448.5	7388.06	10394.1	13714.9	17157.9	20743.4	27030.6	35993.2	16952.2	121.5805	85106.38	9697.17	16.21929	.451267	311	326060.8	30.01885
"WV"	1992	28.65833	7077.74	10711.3	13798.4	16624.7	19634.5	22771.5	26843.6	31344.8	38941.5	22353.5	115.3846	182900	11677.1	5.501968	.33642	802	798415.9	4452.28	10589.5	15814	20898	26147	31848	39151.6	46303.2	57941.9	30434.2	256.4103	182900	19846.5	13.01398	.41034	467	469444.5	2518.14	5358.91	8072.91	11552.1	14199.8	18220.1	21447.3	28732.5	34814.4	17346.5	115.3846	86051.29	10896.4	13.82544	.429206	335	328971.3	25.17244
"WV"	1996	28.56261	7600.02	11667.3	14883.2	18038.3	21147.6	24386.8	28359.5	33682	42599.2	24906.6	22.93578	347170.9	18145.1	5.605143	.361904	815	878969.4	4661.49	11332.3	17324	22740.8	27847.4	33749.2	40817.8	47923.2	62880.1	33459	22.93578	347170.9	30199.6	13.48927	.450159	412	450414	2767.14	5644.47	8471.08	11709.8	14501.3	19418.3	23436	30976.5	40296.6	19091	34.40367	85861.24	14705.2	14.56255	.445813	403	428555.4	24.25183
"WV"	2000	27.42445	8701.4	12908.5	15877.5	18670.8	21873.6	25772.8	30406.1	36116.6	46295.2	26245.2	57.47126	244032.4	20899.8	5.320431	.359948	790	881019	6352.46	12026.5	17984.2	23481.2	28324.9	34875.2	40798.1	50891.5	66378.3	34874	117.0324	244032.4	34860.1	10.44923	.427918	408	460210.7	3590.62	7768.75	11023.1	14066.2	16789.7	20779.9	25489	32681.5	44341.3	21197.8	57.47126	137050.2	17842.2	12.3492	.424732	382	420808.3	22.85643
"WV"	2004	27.17277	9451.83	12719.9	16047.3	19256.5	23041	27447.7	32021.7	38716.9	49653.9	28341.2	143.8159	388297.2	27380.5	5.253364	.374158	1150	753169.9	6613.39	13407.3	18925.2	24226.6	29032.1	34305.7	40987.2	49672.1	67845.4	37097.5	143.8159	388297.2	44344.3	10.25879	.4374	597	404014.2	4101.05	7529.06	11247.7	14797.4	19112.3	23013.8	28375.4	35962.8	46594.5	24040.1	191.7546	376651	26986.8	11.3616	.449354	553	349155.7	22.09108
"WI"	1964	118.7535	7076.88	10046.6	12675.5	15721.6	18195	20802.1	23628.3	27355.3	34604.9	20425.6	58.13953	197848.8	2738.19	4.889853	.333158	804	1879901	4441	11160.7	18426.9	23408.2	29109	33679.3	37677.3	42927.8	56319.4	31505.5	58.13953	197848.8	4889.6	12.68169	.407281	521	1216425	618.363	2316.07	4682.35	7096.37	9293.67	13881.2	17513.1	22058.2	27667.9	13118.8	58.13953	69767.44	2042.48	44.74379	.482014	283	663476.2	105.7849
"WI"	1968	121.1528	9663.31	13808.4	16345.3	18543.6	20840.3	23406.7	26238.7	30036.4	37243.6	23382.5			2603.1	3.854125	.302958			4977.36	13806.1	21669.2	27924.3	32378.8	36612.4	40979.4	47057.7	58033.1	34258.4			4891.24	11.65941	.37733			749.556	2325.51	4417.07	7034.14	10805.4	14529.4	18036.5	21704.9	27885.4	12898.7			1881.44	37.20256	.480047			107.9808
"WI"	1972	113.9414	11225.2	15844.1	18490.6	21068.3	23494.6	26267.9	29599.5	34414.7	43237.7	26434.4			11160.8	3.851842	.30525			4993.59	12725	21238.5	28450.5	34175.4	39884.3	44729.7	51453.7	64309.7	36416.4			15325.9	12.87845	.403908			1359.75	3570.19	6250.14	9415.09	13360.5	17267.8	21144.4	26180.1	34373.8	15975.9			9101.49	25.2795	.492517			101.2698
"WI"	1976	82.52151	12143	16034.3	18905.4	21293.3	23636.6	26167.7	29253.9	34140.5	42463.3	26076.8			12695.1	3.496937	.281391			4580.04	12874.8	21140.8	27889.1	33870.7	38396.7	44424.5	51261.4	62426.3	34768.6			18442	13.63008	.391942			1276.98	3114.58	5818.6	9184.97	13414	17142.6	20994.4	26174.1	33879.7	15968.3			13557.5	26.53111	.475183			74.79936
"WI"	1980	55.39214	11073.8	15306.3	18252.1	20853.3	23316.4	26006.4	29307.7	33796.7	41085.9	25369.6	43.66812	332969.4	6065.43	3.71019	.276959	1445	2599277	4934.96	12408.1	20264.3	26585.8	32286.9	38136.7	43851.9	50703.4	61669.8	34392.5	43.66812	332969.4	11275.1	12.49652	.386101	773	1405098	1623.45	3813.87	6491.91	9408.17	13126.3	16607.6	20237.4	24884.2	31883.1	15230.9	52.40175	140829.7	5639.14	19.6391	.43959	672	1194179	50.90917
"WI"	1984	43.18737	10022.2	13895.8	17085.4	19803.4	22378.8	25214.7	28894.6	33886.6	42184.4	24962.3	3.460208	276006.9	8503.66	4.209095	.304155	1317	2519959	3781.57	9979.64	17478.1	24147.7	29308.7	35354	42142.7	50537.8	61842.1	33324.2	3.460208	276006.9	15630.2	16.35355	.424585	725	1376661	1994.67	4922.5	7848.94	10814.6	14408	18258.9	22253.3	27402.6	35579.1	17234.1	62.28374	98615.92	8059.08	17.83709	.431161	592	1143298	38.71765
"WI"	1988	40.26246	10358	14092.4	17757.2	20754.5	23675.3	27024.4	31192.9	36126.9	44639.9	26492.7	3.039514	175150.5	11165.6	4.309702	.311661	1153	2689400	5104.07	11398.9	18814.9	25310.7	30876.6	37350.7	44010.1	51788	65135.2	35007.6	3.039514	175150.5	18690.8	12.76142	.411063	621	1468235	2207.71	5248.07	8346.33	11821.2	15089.5	18573	22703.6	28014.4	38383.9	18387.7	92.70517	106384.5	10744.3	17.3863	.446509	532	1221165	35.9807
"WI"	1992	35.92205	11033.9	15597.6	19147.8	22648.4	25957.7	29052.1	32765	37976.3	46506.3	28019.2	25.64103	149571.8	12395.8	4.214856	.290193	1205	2809420	6320.88	12875.5	19997.8	25625	31576.1	37172	42672.9	50565.3	64869.3	34862.8	61.53846	149571.8	20129.2	10.2627	.384761	639	1508201	3573.31	7310.58	10496.4	14329.6	17880.4	21995.5	26542.4	32135.5	41379.9	21023.5	25.64103	139819.2	12804.9	11.58027	.409572	566	1301219	33.2791
"WI"	1996	35.57408	12158.6	16765	20396.8	23978.8	27812.6	31390.3	35340.2	41000.1	51749.9	31020.6	3.440367	358087.2	17703.8	4.256238	.313683	1115	3125629	7938.61	13862.3	20435.1	26433.8	32766.9	39117.3	45667.7	55596.2	71441.9	37912.5	286.6973	358087.2	31172.8	8.999296	.414707	567	1614041	4294.35	8102.06	12261.3	15966.9	19656.9	23399.9	28380.4	34245.1	43395.9	23338	3.440367	159330.3	16858.1	10.10535	.394306	548	1511588	31.89518
"WI"	2000	35.52017	12785.3	17534	21537.1	25211	28940.2	32836.1	37431.3	44323.6	54195	33992.8	62.69592	306035.5	25441.8	4.238853	.344765	1081	3120190	6859.91	16009.6	22166.8	28192.1	33003.2	40441	46286.2	56938.3	77711.2	42529.1	208.9864	306035.5	45958.8	11.32831	.43928	578	1684587	4436.78	8886.59	13295.3	16722.7	20929.6	25133	30221.4	35802.4	48369	25014.1	62.69592	156739.8	19866.3	10.90183	.416222	503	1435603	30.24054
